"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.310240458E0,-1.113684082E-1,8.592132568E-2,9.974956970E0,9.975948674E0
6.320157458E0,-1.104702759E-1,8.397537231E-2,9.973310394E0,9.974275701E0
6.330074458E0,-1.187031555E-1,7.484436035E-2,9.976154480E0,9.977141390E0
6.339991458E0,-1.130149841E-1,8.547225952E-2,9.959539032E0,9.960546954E0
6.349908458E0,-1.187031555E-1,8.367599487E-2,9.964628448E0,9.965686741E0
6.359825458E0,-1.200503540E-1,8.352630615E-2,9.959988098E0,9.961061773E0
6.369742458E0,-1.251397705E-1,7.948471069E-2,9.961634674E0,9.962737734E0
6.379659458E0,-1.124162292E-1,9.041198730E-2,9.959988098E0,9.961032810E0
6.389576458E0,-1.113684082E-1,8.427474976E-2,9.978699188E0,9.979676480E0
6.399493458E0,-1.184037781E-1,8.532257080E-2,9.958341522E0,9.959410890E0
6.409410458E0,-1.148112488E-1,9.325607300E-2,9.967622223E0,9.968719632E0
6.419327458E0,-1.142124939E-1,7.888595581E-2,9.959089966E0,9.960057251E0
6.429244458E0,-1.176553345E-1,8.352630615E-2,9.974507904E0,9.975551481E0
6.439161458E0,-1.155596924E-1,8.292755127E-2,9.968370667E0,9.969385376E0
6.449078458E0,-1.154100037E-1,8.607101440E-2,9.972412262E0,9.973451459E0
6.458995458E0,-1.122665405E-1,8.547225952E-2,9.947713623E0,9.948714269E0
6.468912458E0,-1.104702759E-1,8.382568359E-2,9.953850861E0,9.954816793E0
6.478829458E0,-1.146615601E-1,7.948471069E-2,9.965227203E0,9.966203806E0
6.488746458E0,-1.118174744E-1,8.532257080E-2,9.973759460E0,9.974751168E0
6.498663458E0,-1.148112488E-1,8.292755127E-2,9.970017242E0,9.971023138E0
6.508580458E0,-1.191522217E-1,8.457412720E-2,9.964329071E0,9.965400337E0
6.518497458E0,-1.242416382E-1,8.113128662E-2,9.952653351E0,9.953759440E0
6.528414458E0,-1.163081360E-1,9.145980835E-2,9.966125336E0,9.967223620E0
6.538331458E0,-1.178050232E-1,8.053253174E-2,9.972112885E0,9.973133855E0
6.548248458E0,-1.184037781E-1,8.098159790E-2,9.967322845E0,9.968355039E0
6.558165458E0,-1.107696533E-1,8.457412720E-2,9.970166931E0,9.971140924E0
6.568082458E0,-1.169068909E-1,8.173004150E-2,9.961484985E0,9.962506218E0
6.577999458E0,-1.100212097E-1,8.816665649E-2,9.957593079E0,9.958591163E0
6.587916458E0,-1.166075134E-1,7.484436035E-2,9.960287476E0,9.961251206E0
6.597833458E0,-1.249900818E-1,8.008346558E-2,9.963430939E0,9.964536715E0
6.607750458E0,-1.167572021E-1,7.649093628E-2,9.967173157E0,9.968150473E0
6.617667458E0,-1.209484863E-1,8.068222046E-2,9.962682495E0,9.963743305E0
6.627584458E0,-1.134640503E-1,8.397537231E-2,9.955198059E0,9.956198790E0
6.637501458E0,-1.079255676E-1,8.622070312E-2,9.966125336E0,9.967082630E0
6.647418458E0,-1.185534668E-1,8.053253174E-2,9.963880005E0,9.964910695E0
6.657335458E0,-1.166075134E-1,8.068222046E-2,9.963580627E0,9.964589598E0
6.667252458E0,-1.154100037E-1,8.038284302E-2,9.968370667E0,9.969362799E0
6.677169458E0,-1.127156067E-1,7.768844604E-2,9.963131561E0,9.964071999E0
6.687086458E0,-1.187031555E-1,8.307723999E-2,9.963580627E0,9.964634022E0
6.697003458E0,-1.149609375E-1,8.217910767E-2,9.964628448E0,9.965630414E0
6.706920458E0,-1.122665405E-1,8.532257080E-2,9.962233429E0,9.963231334E0
6.716837458E0,-1.098715210E-1,9.430389404E-2,9.972412262E0,9.973463355E0
6.726754458E0,-1.133143616E-1,8.397537231E-2,9.966125336E0,9.967123267E0
6.736671458E0,-1.148112488E-1,7.544311523E-2,9.962682495E0,9.963629649E0
6.746588458E0,-1.169068909E-1,8.187973022E-2,9.959539032E0,9.960561693E0
6.756505458E0,-1.080752563E-1,8.068222046E-2,9.956994324E0,9.957907704E0
6.766422458E0,-1.169068909E-1,8.816665649E-2,9.977950745E0,9.979025085E0
6.776339458E0,-1.148112488E-1,9.355545044E-2,9.967173157E0,9.968273420E0
6.786256458E0,-1.110690308E-1,8.741821289E-2,9.960586853E0,9.961589669E0
6.796173458E0,-1.068777466E-1,8.442443848E-2,9.970466309E0,9.971396530E0
6.806090458E0,-1.088237000E-1,8.846603394E-2,9.964329071E0,9.965315985E0
6.816007458E0,-1.058299255E-1,8.711883545E-2,9.963580627E0,9.964523500E0
6.825924458E0,-1.146615601E-1,8.292755127E-2,9.969867554E0,9.970871742E0
6.835841458E0,-1.184037781E-1,8.412506104E-2,9.967322845E0,9.968381071E0
6.845758458E0,-1.122665405E-1,8.457412720E-2,9.964778137E0,9.965769407E0
6.855675458E0,-1.176553345E-1,8.038284302E-2,9.962981873E0,9.964000801E0
6.865592458E0,-1.158590698E-1,8.307723999E-2,9.957892456E0,9.958912959E0
6.875509458E0,-1.103205872E-1,8.322692871E-2,9.972561951E0,9.973519400E0
6.885426458E0,-1.020877075E-1,8.083190918E-2,9.979747009E0,9.980596479E0
6.895343458E0,-9.909393311E-2,8.741821289E-2,9.967921600E0,9.968797449E0
6.905260458E0,-1.169068909E-1,8.726852417E-2,9.966125336E0,9.967193046E0
6.915176458E0,-1.094224548E-1,7.903564453E-2,9.965825958E0,9.966740036E0
6.925093458E0,-1.127156067E-1,7.978408813E-2,9.967472534E0,9.968429115E0
6.935010458E0,-1.181044006E-1,8.502319336E-2,9.961185608E0,9.962248557E0
6.944927458E0,-1.196012878E-1,8.637039185E-2,9.961634674E0,9.962727021E0
6.954844458E0,-1.088237000E-1,8.771759033E-2,9.960886230E0,9.961866867E0
6.964761458E0,-1.163081360E-1,8.412506104E-2,9.964478760E0,9.965512609E0
6.974678458E0,-1.136137390E-1,8.187973022E-2,9.958940277E0,9.959924890E0
6.984595458E0,-1.113684082E-1,9.235794067E-2,9.962532806E0,9.963583333E0
6.994512458E0,-1.040336609E-1,8.187973022E-2,9.962233429E0,9.963113077E0
7.004429458E0,-1.142124939E-1,8.547225952E-2,9.959389343E0,9.960410940E0
7.014346458E0,-1.285826111E-1,7.484436035E-2,9.967322845E0,9.968433170E0
7.024263458E0,-1.176553345E-1,7.679031372E-2,9.966574402E0,9.967564639E0
7.034180458E0,-1.082249451E-1,8.607101440E-2,9.955048370E0,9.956008684E0
7.044097458E0,-1.109193420E-1,8.532257080E-2,9.967173157E0,9.968155485E0
7.054014458E0,-1.074765015E-1,8.652008057E-2,9.969119110E0,9.970073859E0
7.063931458E0,-1.094224548E-1,8.487350464E-2,9.972861328E0,9.973822730E0
7.073848458E0,-1.155596924E-1,7.454498291E-2,9.964029694E0,9.964978612E0
7.083765458E0,-1.215472412E-1,8.936416626E-2,9.971065063E0,9.972206285E0
7.093682458E0,-1.263372803E-1,8.158035278E-2,9.970017242E0,9.971151402E0
7.103599542E0,-1.121168518E-1,8.038284302E-2,9.966424713E0,9.967379453E0
7.113516542E0,-1.088237000E-1,7.753875732E-2,9.956844635E0,9.957741207E0
7.123433542E0,-1.137634277E-1,7.963439941E-2,9.975106659E0,9.976073206E0
7.133350542E0,-1.086740112E-1,8.457412720E-2,9.970017242E0,9.970968190E0
7.143267542E0,-1.133143616E-1,7.873626709E-2,9.963580627E0,9.964536039E0
7.153184542E0,-1.191522217E-1,7.409591675E-2,9.965676270E0,9.966663984E0
7.163101542E0,-1.163081360E-1,8.202941895E-2,9.956545258E0,9.957562446E0
7.173018542E0,-1.197509766E-1,8.292755127E-2,9.963281250E0,9.964345967E0
7.182935542E0,-1.097218323E-1,8.562194824E-2,9.965676270E0,9.966648058E0
7.192852542E0,-1.101708984E-1,8.487350464E-2,9.968670044E0,9.969640093E0
7.202769542E0,-1.170565796E-1,8.008346558E-2,9.968819733E0,9.969828608E0
7.212686542E0,-1.207987976E-1,8.053253174E-2,9.958790588E0,9.959848785E0
7.222603542E0,-1.145118713E-1,8.592132568E-2,9.958042145E0,9.959071182E0
7.232520542E0,-1.191522217E-1,7.903564453E-2,9.965077515E0,9.966103238E0
7.242437542E0,-1.085243225E-1,8.457412720E-2,9.955647125E0,9.956597812E0
7.252354542E0,-1.076261902E-1,9.011260986E-2,9.962981873E0,9.963970668E0
7.262271542E0,-1.125659180E-1,8.622070312E-2,9.961185608E0,9.962194729E0
7.272188542E0,-1.260379028E-1,8.337661743E-2,9.964778137E0,9.965923968E0
7.282105542E0,-1.193019104E-1,8.607101440E-2,9.965825958E0,9.966911668E0
7.292022542E0,-1.100212097E-1,8.008346558E-2,9.965975647E0,9.966904666E0
7.301939542E0,-1.140628052E-1,8.592132568E-2,9.962832184E0,9.963855575E0
7.311856542E0,-1.140628052E-1,8.502319336E-2,9.964179382E0,9.965194932E0
7.321773542E0,-1.158590698E-1,8.577163696E-2,9.973759460E0,9.974801145E0
7.331690542E0,-1.130149841E-1,8.023315430E-2,9.966873779E0,9.967837412E0
7.341607542E0,-1.261875916E-1,7.753875732E-2,9.966275024E0,9.967375453E0
7.351524542E0,-1.230441284E-1,8.427474976E-2,9.960886230E0,9.962002639E0
7.361441542E0,-1.146615601E-1,9.370513916E-2,9.960437164E0,9.961537855E0
7.371358542E0,-1.131646729E-1,8.951385498E-2,9.966724091E0,9.967768460E0
7.381275542E0,-1.104702759E-1,7.574249268E-2,9.973609772E0,9.974509135E0
7.391192542E0,-1.082249451E-1,8.427474976E-2,9.976004791E0,9.976947753E0
7.401109542E0,-1.134640503E-1,8.472381592E-2,9.965376892E0,9.966382936E0
7.411026542E0,-1.170565796E-1,8.187973022E-2,9.958491211E0,9.959515738E0
7.420943542E0,-1.210981750E-1,8.831634521E-2,9.959688721E0,9.960816430E0
7.430860542E0,-1.166075134E-1,7.783813477E-2,9.967023468E0,9.968009475E0
7.440777542E0,-1.095721436E-1,8.128097534E-2,9.954449615E0,9.955384463E0
7.450694542E0,-1.101708984E-1,7.993377686E-2,9.963281250E0,9.964210972E0
7.460611542E0,-1.068777466E-1,8.696914673E-2,9.967023468E0,9.967975888E0
7.470528542E0,-1.056802368E-1,7.843688965E-2,9.966125336E0,9.966994274E0
7.480445542E0,-1.079255676E-1,8.038284302E-2,9.959539032E0,9.960448135E0
7.490362542E0,-1.167572021E-1,8.158035278E-2,9.971514130E0,9.972531355E0
7.500279542E0,-1.128652954E-1,8.592132568E-2,9.971514130E0,9.972523005E0
7.510196542E0,-1.143621826E-1,8.741821289E-2,9.960437164E0,9.961477258E0
7.520113542E0,-1.222956848E-1,8.008346558E-2,9.971214752E0,9.972286259E0
7.530030542E0,-1.151106262E-1,7.888595581E-2,9.957593079E0,9.958570850E0
7.539947542E0,-1.218466187E-1,7.679031372E-2,9.954150238E0,9.955192128E0
7.549864542E0,-1.127156067E-1,8.921447754E-2,9.961335297E0,9.962372455E0
7.559781542E0,-1.106199646E-1,9.101074219E-2,9.967622223E0,9.968651489E0
7.569698542E0,-9.669891357E-2,7.469467163E-2,9.956694946E0,9.957444664E0
7.579615542E0,-1.086740112E-1,7.664062500E-2,9.957293701E0,9.958181645E0
7.589532542E0,-1.209484863E-1,8.068222046E-2,9.962083740E0,9.963144614E0
7.599449542E0,-1.196012878E-1,8.202941895E-2,9.964478760E0,9.965534118E0
7.609366542E0,-1.212478638E-1,8.547225952E-2,9.959089966E0,9.960194752E0
7.619283542E0,-1.115180969E-1,8.277786255E-2,9.960287476E0,9.961255697E0
7.629200542E0,-1.128652954E-1,8.397537231E-2,9.965825958E0,9.966818824E0
7.639117542E0,-1.062789917E-1,8.562194824E-2,9.970466309E0,9.971400341E0
7.649034542E0,-1.131646729E-1,8.262817383E-2,9.977801056E0,9.978784874E0
7.658951542E0,-1.224453735E-1,8.038284302E-2,9.967921600E0,9.968997708E0
7.668868542E0,-1.227447510E-1,8.113128662E-2,9.964628448E0,9.965714660E0
7.678785542E0,-1.113684082E-1,7.514373779E-2,9.973011017E0,9.973915893E0
7.688702542E0,-1.005908203E-1,8.771759033E-2,9.974208527E0,9.975101434E0
7.698619542E0,-1.064286804E-1,9.355545044E-2,9.970017242E0,9.971024195E0
7.708536542E0,-1.158590698E-1,8.981323242E-2,9.959688721E0,9.960767498E0
7.718453542E0,-1.061293030E-1,7.843688965E-2,9.960137787E0,9.961012022E0
7.728370542E0,-1.071771240E-1,7.424560547E-2,9.971214752E0,9.972067137E0
7.738287542E0,-1.073268127E-1,8.277786255E-2,9.974058838E0,9.974979745E0
7.748204542E0,-1.055305481E-1,8.876541138E-2,9.965376892E0,9.966330950E0
7.758121542E0,-1.044827271E-1,7.903564453E-2,9.961784363E0,9.962645781E0
7.768038542E0,-1.134640503E-1,8.158035278E-2,9.961035919E0,9.962016163E0
7.777955542E0,-1.204994202E-1,8.038284302E-2,9.957443390E0,9.958496893E0
7.787872542E0,-1.231938171E-1,8.113128662E-2,9.958940277E0,9.960032653E0
7.797789542E0,-1.154100037E-1,8.622070312E-2,9.966125336E0,9.967166482E0
7.807706542E0,-1.073268127E-1,8.187973022E-2,9.971663818E0,9.972577532E0
7.817623542E0,-1.092727661E-1,7.858657837E-2,9.966873779E0,9.967782568E0
7.827540542E0,-1.188528442E-1,8.173004150E-2,9.959539032E0,9.960583493E0
7.837457542E0,-1.200503540E-1,8.921447754E-2,9.956694946E0,9.957818313E0
7.847374542E0,-1.188528442E-1,8.472381592E-2,9.965975647E0,9.967044433E0
7.857291542E0,-1.139131165E-1,8.008346558E-2,9.954150238E0,9.955124134E0
7.867208542E0,-1.079255676E-1,8.367599487E-2,9.974956970E0,9.975891748E0
7.877125542E0,-1.073268127E-1,9.011260986E-2,9.970466309E0,9.971451135E0
7.887042542E0,-1.095721436E-1,8.023315430E-2,9.962233429E0,9.963159053E0
7.896959542E0,-1.164578247E-1,8.562194824E-2,9.962832184E0,9.963880703E0
7.906876542E0,-1.284329224E-1,7.918533325E-2,9.963131561E0,9.964273975E0
7.916793542E0,-1.227447510E-1,8.352630615E-2,9.966275024E0,9.967380839E0
7.926710542E0,-1.143621826E-1,9.101074219E-2,9.962832184E0,9.963904194E0
7.936627542E0,-1.137634277E-1,8.367599487E-2,9.960886230E0,9.961887285E0
7.946544542E0,-1.128652954E-1,7.993377686E-2,9.958640900E0,9.959601225E0
7.956461542E0,-1.143621826E-1,8.053253174E-2,9.961634674E0,9.962616603E0
7.966378542E0,-1.167572021E-1,8.801696777E-2,9.942324829E0,9.943399934E0
7.976295542E0,-2.160008240E-1,1.330732727E-1,9.964179382E0,9.967408671E0
7.986212542E0,-7.295828247E-1,3.746708679E-1,9.930499420E0,9.964310718E0
7.996129542E0,-6.969506836E-1,3.121009827E-1,1.007045837E1,1.009937023E1
8.006046542E0,-7.884104919E-1,1.652563477E-1,9.812844086E0,9.845852417E0
8.015963542E0,-2.968327332E-1,-4.011657715E-2,1.004710693E1,1.005157086E1
8.025880542E0,1.013242950E0,-4.167333984E-1,9.947114868E0,1.000726847E1
8.035797542E0,7.641609192E-1,-8.831634521E-2,9.964329071E0,9.993977963E0
8.045714542E0,4.236190796E-2,2.398013306E-1,9.990674286E0,9.993641573E0
8.055631542E0,-1.453477478E-1,7.439529419E-2,9.965077515E0,9.966415128E0
8.065548542E0,-1.049317932E-1,7.963439941E-2,9.961484985E0,9.962355918E0
8.075465542E0,-1.122665405E-1,8.322692871E-2,9.973759460E0,9.974738506E0
8.085382542E0,-1.276844788E-1,9.145980835E-2,9.956545258E0,9.957783975E0
8.095299542E0,-1.585203552E-1,8.158035278E-2,9.983788605E0,9.985380261E0
8.105216042E0,-1.504371643E-1,7.783813477E-2,9.934091949E0,9.935535868E0
8.115133042E0,-2.254312134E-1,7.454498291E-2,9.980794830E0,9.983618664E0
8.125050042E0,-4.561015320E-1,8.038284302E-2,9.943073273E0,9.953853330E0
8.134968042E0,-3.418890381E-1,1.236428833E-1,9.958640900E0,9.965274921E0
8.144884042E0,1.287322998E-2,6.780899048E-2,9.970166931E0,9.970405830E0
8.154801042E0,-3.547622681E-2,5.298980713E-2,9.966275024E0,9.966479034E0
8.164718042E0,-1.811233521E-2,3.053649902E-2,9.996811523E0,9.996874570E0
8.174635042E0,-2.453398132E-1,9.729766846E-2,9.984686737E0,9.988174393E0
8.184552042E0,-2.233355713E-1,5.523513794E-2,9.955198059E0,9.957856099E0
8.194469042E0,-1.880090332E-1,9.879455566E-2,9.939630432E0,9.941899260E0
8.204386042E0,1.526824951E-2,7.229965210E-2,9.977651367E0,9.977924993E0
8.214303042E0,-2.230361938E-2,-2.245330811E-2,9.990225220E0,9.990275349E0
8.224220042E0,-1.080752563E-1,-3.891906738E-3,9.962532806E0,9.963119759E0
8.234137042E0,3.293151855E-2,1.531315613E-1,9.982591095E0,9.983819847E0
8.244054042E0,-1.646575928E-3,9.385482788E-2,9.976304169E0,9.976745777E0
8.253971042E0,-1.924996948E-1,1.137634277E-1,9.980645142E0,9.983149588E0
8.263888042E0,-1.094224548E-1,7.634124756E-2,9.961035919E0,9.961929424E0
8.273805042E0,-8.457412720E-2,5.852828979E-2,9.956545258E0,9.957076469E0
8.283722042E0,-1.151106262E-1,6.152206421E-2,9.971813507E0,9.972667649E0
8.293639042E0,-1.290316772E-1,8.397537231E-2,9.976004791E0,9.977192623E0
8.303556042E0,-1.264869690E-1,1.269360352E-1,9.967921600E0,9.969532223E0
8.313473042E0,-1.444496155E-1,1.761836243E-1,1.003109024E1,1.003367718E1
8.323390042E0,-1.077758789E-1,1.963916016E-1,1.039453445E1,1.039694820E1
8.333307042E0,-7.274871826E-2,1.338217163E-1,1.014500336E1,1.014614674E1
8.343224042E0,-6.930587769E-2,1.204994202E-1,1.001282822E1,1.001379310E1
8.353141042E0,-2.351609802E-1,1.546284485E-1,1.009785141E1,1.010177280E1
8.363058042E0,-2.309696960E-1,1.456471252E-1,1.000699036E1,1.001071506E1
8.372975042E0,-1.094224548E-1,9.954299927E-2,9.816286926E0,9.817401443E0
8.382892042E0,-1.460961914E-1,1.303788757E-1,9.893675995E0,9.895613545E0
8.392809042E0,-2.520758057E-1,2.180964661E-1,9.958640900E0,9.964217824E0
8.402726042E0,-2.134561157E-1,2.059716797E-1,9.946216736E0,9.950638934E0
8.412643042E0,-2.266287231E-1,2.177970886E-1,1.000055374E1,1.000549206E1
8.422560042E0,-2.130070496E-1,2.152523804E-1,9.926457825E0,9.931076001E0
8.432477042E0,-1.543290710E-1,2.010319519E-1,9.904453583E0,9.907695599E0
8.442394042E0,-1.363664246E-1,1.788780212E-1,9.951755219E0,9.954296815E0
8.452311042E0,-9.175918579E-2,1.616638184E-1,9.915829926E0,9.917572185E0
8.462228042E0,-1.528321838E-1,1.869612122E-1,9.956245880E0,9.959173871E0
8.472145042E0,-1.429527283E-1,1.995350647E-1,9.962383118E0,9.965406520E0
8.482062042E0,-6.765930176E-2,1.686991882E-1,9.963880005E0,9.965537715E0
8.491979042E0,-1.945953369E-2,1.529818726E-1,9.922565918E0,9.923764232E0
8.501896042E0,3.592529297E-3,1.492396545E-1,9.892628174E0,9.893754473E0
8.511813042E0,8.562194824E-2,1.157093811E-1,9.856104126E0,9.857155184E0
8.521730042E0,-4.041595459E-3,1.669029236E-1,9.914333038E0,9.915738627E0
8.531647042E0,-7.903564453E-2,1.887574768E-1,9.937385101E0,9.939491872E0
8.541564042E0,-1.086740112E-1,2.082170105E-1,9.952803040E0,9.955573952E0
8.551481042E0,-1.061293030E-1,2.158511353E-1,9.988578644E0,9.991474289E0
8.561398042E0,-1.282832336E-1,2.526745605E-1,9.975256348E0,9.979280546E0
8.571315042E0,-1.014889526E-1,2.242337036E-1,9.958491211E0,9.961532410E0
8.581232042E0,-7.259902954E-2,2.198927307E-1,9.998009033E0,1.000069038E1
8.591149042E0,-9.310638428E-2,2.294728088E-1,9.977801056E0,9.980873733E0
8.601066042E0,-1.122665405E-1,2.154020691E-1,9.943522339E0,9.946488744E0
8.610983042E0,-1.209484863E-1,2.362088013E-1,9.946366425E0,9.949905939E0
8.620900042E0,-1.083746338E-1,2.456391907E-1,9.977950745E0,9.981562239E0
8.630817042E0,-8.307723999E-2,2.263293457E-1,9.970017242E0,9.972931897E0
8.640734042E0,-9.460327148E-2,2.266287231E-1,9.976453857E0,9.979476035E0
8.650651042E0,-1.179547119E-1,2.227368164E-1,9.958940277E0,9.962129112E0
8.660568042E0,-9.759704590E-2,2.239343262E-1,9.972262573E0,9.975254012E0
8.670485042E0,-1.085243225E-1,2.519261169E-1,9.966275024E0,9.970049256E0
8.680402042E0,-1.230441284E-1,2.576142883E-1,9.951455841E0,9.955550127E0
8.690319042E0,-1.056802368E-1,2.424957275E-1,9.970316620E0,9.973825043E0
8.700236042E0,-7.948471069E-2,2.297721863E-1,9.977651367E0,9.980613202E0
8.710153042E0,-9.430389404E-2,2.537223816E-1,9.964927826E0,9.968603455E0
8.720070042E0,-1.463955688E-1,2.643502808E-1,9.944121094E0,9.948711327E0
8.729987042E0,-1.333726501E-1,2.665956116E-1,9.943971405E0,9.948438510E0
8.739904042E0,-5.568420410E-2,2.567161560E-1,9.983638916E0,9.987094168E0
8.749821042E0,-3.876937866E-2,2.480342102E-1,9.965676270E0,9.968837823E0
8.759738042E0,2.544708252E-2,2.176473999E-1,9.996961212E0,9.999362551E0
8.769655042E0,2.665956116E-1,1.980381775E-1,1.007225464E1,1.007772821E1
8.779572042E0,3.228785706E-1,2.490820312E-1,1.018003052E1,1.018819482E1
8.789489042E0,-4.099974060E-1,3.276686096E-1,9.942923584E0,9.956766241E0
8.799406042E0,-7.382647705E-1,3.553610229E-1,9.557624817E0,9.592679942E0
8.809323042E0,-3.625460815E-1,2.417472839E-1,1.002225861E1,1.003172712E1
8.819240042E0,-4.011657715E-1,2.647993469E-1,1.032822235E1,1.033940180E1
8.829157042E0,4.146377563E-2,2.426454163E-1,9.779762878E0,9.782860420E0
8.839074042E0,-3.008743286E-2,2.624043274E-1,9.847871246E0,9.851412557E0
8.848991042E0,-2.228865051E-1,3.577560425E-1,1.004680756E1,1.005564567E1
8.858908042E0,-1.910028076E-1,3.406915283E-1,1.001776794E1,1.002537916E1
8.868825042E0,-1.525328064E-1,3.314108276E-1,9.959239655E0,9.965919621E0
8.878742042E0,-8.337661743E-2,3.216810608E-1,9.879156189E0,9.884743667E0
8.888659042E0,-9.535171509E-2,3.302133179E-1,9.988129578E0,9.994041487E0
8.898576042E0,-1.258882141E-1,2.981799316E-1,1.003722748E1,1.004244465E1
8.908493042E0,7.035369873E-2,2.395019531E-1,9.816885681E0,9.820058824E0
8.918410042E0,-8.831634521E-2,3.132984924E-1,9.948162689E0,9.953486656E0
8.928327042E0,-1.260379028E-1,2.990780640E-1,9.988578644E0,9.993849937E0
8.938244042E0,-8.158035278E-2,3.715274048E-1,9.858798523E0,9.866133806E0
8.948161042E0,-1.372645569E-1,3.875440979E-1,9.993069305E0,1.000152319E1
8.958078042E0,-1.112187195E-1,3.308120728E-1,9.971963196E0,9.978068762E0
8.967995042E0,-3.293151855E-3,2.842588806E-1,9.886640625E0,9.890726809E0
8.977912042E0,-2.350112915E-2,3.144960022E-1,9.930050354E0,9.935057125E0
8.987829042E0,-6.212081909E-2,3.583547974E-1,9.999505920E0,1.000611792E1
8.997746042E0,-1.582209778E-1,3.891906738E-1,1.000190094E1,1.001072054E1
9.007663042E0,-1.216969299E-1,3.649411011E-1,1.001193008E1,1.001931815E1
9.017580042E0,-2.020797729E-2,3.528163147E-1,1.003947281E1,1.004569072E1
9.027497042E0,8.128097534E-2,3.679348755E-1,1.001941452E1,1.002649739E1
9.037414042E0,1.046324158E-1,3.604504395E-1,9.913734283E0,9.920836653E0
9.047331042E0,-3.966751099E-2,3.537144470E-1,9.900711365E0,9.907107194E0
9.057248042E0,-3.113525391E-2,3.149450684E-1,9.957593079E0,9.962621127E0
9.067165042E0,-3.023712158E-2,3.342549133E-1,9.946067047E0,9.951728008E0
9.077082042E0,-4.191284180E-3,3.731739807E-1,1.003632935E1,1.004326556E1
9.086999042E0,-3.083587646E-2,4.044589233E-1,1.003483246E1,1.004302745E1
9.096916042E0,-1.013392639E-1,4.326004028E-1,9.870773621E0,9.880768423E0
9.106833042E0,-1.025367737E-1,4.387376404E-1,9.885592804E0,9.895855172E0
9.116750042E0,-9.804611206E-2,4.707710266E-1,9.888436890E0,9.900122349E0
9.126667042E0,-8.412506104E-2,5.278024292E-1,9.969418488E0,9.983734642E0
9.136584042E0,-1.787283325E-1,4.447251892E-1,9.959239655E0,9.970766210E0
9.146501042E0,-2.871029663E-1,3.474275208E-1,9.964029694E0,9.974217851E0
9.156418042E0,-2.559677124E-1,3.625460815E-1,9.951156464E0,9.961047841E0
9.166335042E0,-1.806742859E-1,3.583547974E-1,9.886640625E0,9.894782676E0
9.176252042E0,-1.387614441E-1,3.598516846E-1,9.808503113E0,9.816082787E0
9.186169042E0,-9.131011963E-2,3.492237854E-1,9.807006226E0,9.813646921E0
9.196086042E0,-1.089733887E-1,3.706292725E-1,9.859846344E0,9.867411575E0
9.206003042E0,-1.591191101E-1,4.174818420E-1,9.906399536E0,9.916469218E0
9.215920042E0,-2.237846375E-1,4.396357727E-1,9.950857086E0,9.963077633E0
9.225837042E0,-1.562750244E-1,4.276606750E-1,9.928104401E0,9.938539758E0
9.235754042E0,-1.639091492E-1,4.243675232E-1,9.960437164E0,9.970820553E0
9.245671042E0,-1.543290710E-1,4.255650330E-1,1.003123993E1,1.004144898E1
9.255588042E0,-1.398092651E-1,4.170327759E-1,1.000205063E1,1.001171712E1
9.265505042E0,-2.710862732E-1,4.540058899E-1,9.960137787E0,9.974164318E0
9.275422042E0,-1.386117554E-1,4.131408691E-1,9.991273041E0,1.000077175E1
9.285339042E0,-1.014889526E-1,4.168830872E-1,1.001582199E1,1.002500781E1
9.295256042E0,-1.740879822E-1,4.278103638E-1,1.008857071E1,1.009913795E1
9.305173042E0,-1.588197327E-1,4.228706360E-1,1.007764343E1,1.008776191E1
9.315090042E0,-1.187031555E-1,4.463717651E-1,1.006656647E1,1.007715727E1
9.325007042E0,-1.348695374E-1,4.523593140E-1,1.004231689E1,1.005340476E1
9.334924042E0,-1.784289551E-1,4.559518433E-1,1.005818390E1,1.007009396E1
9.344841042E0,-7.918533325E-2,4.321513367E-1,1.010713211E1,1.011667656E1
9.354758042E0,1.248403931E-1,3.189866638E-1,1.054751633E1,1.055307719E1
9.364675042E0,2.673440552E-1,3.839515686E-1,9.452543335E0,9.464114705E0
9.374592042E0,-2.944377136E-1,5.468128967E-1,9.595795441E0,9.615871674E0
9.384508042E0,-2.016307068E-1,5.093907166E-1,1.035726196E1,1.037174090E1
9.394425042E0,-3.128494263E-2,4.222718811E-1,1.031624725E1,1.032493340E1
9.404342042E0,1.197509766E-1,4.131408691E-1,9.709259491E0,9.718783130E0
9.414259042E0,-2.466870117E-1,5.896238708E-1,9.385782166E0,9.407519208E0
9.424176042E0,-2.706372070E-1,5.577401733E-1,9.988428955E0,1.000764865E1
9.434093042E0,-1.028361511E-1,4.977149963E-1,9.941426697E0,9.954409086E0
9.444010042E0,-2.125579834E-1,4.637356567E-1,1.012060410E1,1.013345247E1
9.453927042E0,-7.604187012E-2,4.778063965E-1,9.757309570E0,9.769297384E0
9.463844042E0,-4.402345276E-1,5.992039490E-1,9.694589996E0,9.723061607E0
9.473761042E0,-4.767585754E-1,5.346881104E-1,1.037657181E1,1.040127072E1
9.483678042E0,2.559677124E-2,5.138813782E-1,1.014141083E1,1.015445433E1
9.493595042E0,-2.721340942E-1,5.077441406E-1,1.024903702E1,1.026521412E1
9.503512042E0,-1.621128845E-1,2.727328491E-1,1.019245468E1,1.019739164E1
9.513429042E0,1.242416382E-2,6.084846497E-1,9.422455902E0,9.442091037E0
