"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.357931750E0,-2.594105530E-1,4.828958130E-1,9.952952728E0,9.968036427E0
6.367849750E0,-2.799179077E-1,4.866380310E-1,9.957742767E0,9.973555616E0
6.377766750E0,-2.751278687E-1,4.887336731E-1,9.962532806E0,9.978307265E0
6.387684750E0,-2.769241333E-1,4.896318054E-1,9.959239655E0,9.975113071E0
6.397602750E0,-2.781216431E-1,4.893324280E-1,9.956096191E0,9.971993243E0
6.407519875E0,-2.697390747E-1,4.930746460E-1,9.964628448E0,9.980466016E0
6.417437875E0,-2.754272461E-1,5.007087708E-1,9.961035919E0,9.977414797E0
6.427354875E0,-2.812651062E-1,4.980143738E-1,9.972561951E0,9.988949907E0
6.437272875E0,-2.764750671E-1,4.872367859E-1,9.961934052E0,9.977673486E0
6.447190875E0,-2.721340942E-1,4.888833618E-1,9.950707397E0,9.966425719E0
6.457107875E0,-2.592608643E-1,4.799020386E-1,9.980645142E0,9.995538985E0
6.467025875E0,-2.719844055E-1,4.842430115E-1,9.963730316E0,9.979197795E0
6.476942875E0,-2.625540161E-1,4.912783813E-1,9.955647125E0,9.971218518E0
6.486860875E0,-2.573149109E-1,4.851411438E-1,9.968969421E0,9.984083544E0
6.496778875E0,-2.576142883E-1,4.745132446E-1,9.951455841E0,9.966092579E0
6.506695875E0,-2.668949890E-1,4.764591980E-1,9.966724091E0,9.981674980E0
6.516613875E0,-2.598596191E-1,4.743635559E-1,9.963580627E0,9.978250685E0
6.526530875E0,-2.517764282E-1,4.793032837E-1,9.970765686E0,9.985453989E0
6.536448875E0,-2.685415649E-1,4.854405212E-1,9.970915375E0,9.986336690E0
6.546366875E0,-2.606080627E-1,4.867877197E-1,9.973011017E0,9.988284517E0
6.556283875E0,-2.585124207E-1,4.890330505E-1,9.968071289E0,9.983407596E0
6.566201875E0,-2.589614868E-1,4.833448792E-1,9.956844635E0,9.971932531E0
6.576119875E0,-2.640509033E-1,4.842430115E-1,9.971963196E0,9.987205022E0
6.586036875E0,-2.550695801E-1,4.845423889E-1,9.955347748E0,9.970395709E0
6.595954875E0,-2.514770508E-1,4.848417664E-1,9.957443390E0,9.972411499E0
6.605871875E0,-2.603086853E-1,4.842430115E-1,9.969717865E0,9.984864857E0
6.615789875E0,-2.592608643E-1,4.758604431E-1,9.972861328E0,9.987573400E0
6.625707875E0,-2.552192688E-1,4.851411438E-1,9.958042145E0,9.973118979E0
6.635624875E0,-2.516267395E-1,4.848417664E-1,9.965975647E0,9.980934733E0
6.645542875E0,-2.550695801E-1,4.781057739E-1,9.969119110E0,9.983836009E0
6.655459875E0,-2.531236267E-1,4.855902100E-1,9.957144012E0,9.972190647E0
6.665377875E0,-2.573149109E-1,4.825964355E-1,9.963580627E0,9.978579518E0
6.675295875E0,-2.537223816E-1,4.840933228E-1,9.959089966E0,9.974076115E0
6.685212875E0,-2.613565063E-1,4.881349182E-1,9.970316620E0,9.985679567E0
6.695130875E0,-2.474354553E-1,4.739144897E-1,9.965676270E0,9.980006150E0
6.705048875E0,-2.436932373E-1,4.806504822E-1,9.958640900E0,9.973211110E0
6.714965875E0,-2.528242493E-1,4.861889648E-1,9.976902924E0,9.991941341E0
6.724883875E0,-2.603086853E-1,4.825964355E-1,9.965526581E0,9.980600181E0
6.734800875E0,-2.487826538E-1,4.790039062E-1,9.954000549E0,9.968624002E0
6.744718875E0,-2.677931213E-1,4.809498596E-1,9.977501678E0,9.992675601E0
6.754636875E0,-2.670446777E-1,4.893324280E-1,9.977501678E0,9.993062535E0
6.764553875E0,-2.649490356E-1,5.004093933E-1,9.965676270E0,9.981748898E0
6.774471875E0,-2.791694641E-1,4.960684204E-1,9.966125336E0,9.982368140E0
6.784389875E0,-2.781216431E-1,4.855902100E-1,9.971364441E0,9.987054536E0
6.794306875E0,-2.544708252E-1,4.761598206E-1,1.000594254E1,1.002049747E1
6.804224875E0,-3.008743286E-1,5.221142578E-1,9.926457825E0,9.944731952E0
6.814141875E0,-2.872526550E-1,5.087919617E-1,9.961634674E0,9.978754869E0
6.824059875E0,-3.038681030E-1,5.031037903E-1,9.985734558E0,1.000301674E1
6.833977875E0,-2.821632385E-1,5.134323120E-1,9.955497437E0,9.972720694E0
6.843894875E0,-3.037184143E-1,5.095404053E-1,9.978250122E0,9.995866736E0
6.853812875E0,-2.911445618E-1,5.153782654E-1,9.977501678E0,9.995044755E0
6.863730875E0,-2.787203979E-1,5.049000549E-1,9.939181366E0,9.955899525E0
6.873647875E0,-2.948867798E-1,5.117857361E-1,9.964329071E0,9.981820309E0
6.883565875E0,-2.908451843E-1,5.119354248E-1,9.976304169E0,9.993663676E0
6.893483875E0,-2.929408264E-1,5.099894714E-1,9.952204285E0,9.969567378E0
6.903400875E0,-2.891986084E-1,5.125341797E-1,9.964478760E0,9.981841718E0
6.913318875E0,-2.909948730E-1,5.146298218E-1,9.974657593E0,9.992162727E0
6.923235875E0,-2.929408264E-1,5.087919617E-1,9.967622223E0,9.984897414E0
6.933153875E0,-2.850073242E-1,5.104385376E-1,9.962383118E0,9.979521735E0
6.943071875E0,-2.784210205E-1,5.176235962E-1,9.979297943E0,9.996591414E0
6.952988875E0,-2.911445618E-1,5.179229736E-1,9.970316620E0,9.988003948E0
6.962906875E0,-2.996768188E-1,5.206173706E-1,9.963281250E0,9.981373749E0
6.972824875E0,-3.068618774E-1,5.254074097E-1,9.962383118E0,9.980946575E0
6.982741875E0,-2.921923828E-1,5.328918457E-1,9.961185608E0,9.979707853E0
6.992659875E0,-2.908451843E-1,5.291496277E-1,9.954299927E0,9.972596316E0
7.002577875E0,-2.947370911E-1,5.287005615E-1,9.964179382E0,9.982548021E0
7.012494875E0,-2.891986084E-1,5.324427795E-1,9.951605530E0,9.970034291E0
7.022412875E0,-2.883004761E-1,5.336402893E-1,9.945318604E0,9.963797030E0
7.032330875E0,-2.990780640E-1,5.306465149E-1,9.952653351E0,9.971275853E0
7.042247875E0,-3.043171692E-1,5.266049194E-1,9.962083740E0,9.980632952E0
7.052165875E0,-2.966830444E-1,5.279521179E-1,9.975406036E0,9.993772054E0
7.062082875E0,-2.959346008E-1,5.388793945E-1,9.965676270E0,9.984621765E0
7.072000875E0,-2.984793091E-1,5.322930908E-1,9.952803040E0,9.971495082E0
7.081918875E0,-2.981799316E-1,5.285508728E-1,9.960437164E0,9.978907044E0
7.091835875E0,-3.161425781E-1,5.298980713E-1,9.982291718E0,1.000134421E1
7.101753875E0,-2.936892700E-1,5.382806396E-1,9.972561951E0,9.991395863E0
7.111671875E0,-2.891986084E-1,5.397775269E-1,9.975406036E0,9.994184369E0
7.121588875E0,-3.086581421E-1,5.435197449E-1,9.972561951E0,9.992130675E0
7.131506875E0,-3.155438232E-1,5.505551147E-1,9.962083740E0,9.982273853E0
7.141424875E0,-3.165916443E-1,5.548960876E-1,9.958341522E0,9.978812846E0
7.151341875E0,-3.043171692E-1,5.556445312E-1,9.946067047E0,9.966222930E0
7.161259875E0,-3.098556519E-1,5.529501343E-1,9.955647125E0,9.975804432E0
7.171177875E0,-3.076103210E-1,5.490582275E-1,9.968520355E0,9.988367590E0
7.181094875E0,-3.083587646E-1,5.519023132E-1,9.951755219E0,9.971815944E0
7.191012875E0,-3.177891541E-1,5.610333252E-1,9.949060822E0,9.969932777E0
7.200930875E0,-3.200344849E-1,5.590873718E-1,9.958640900E0,9.979455362E0
7.210847875E0,-3.116519165E-1,5.557942200E-1,9.956395569E0,9.976765350E0
7.220765875E0,-3.068618774E-1,5.599855042E-1,9.958491211E0,9.978942588E0
7.230683875E0,-3.071612549E-1,5.655239868E-1,9.967173157E0,9.987928021E0
7.240600875E0,-3.144960022E-1,5.653742981E-1,9.973310394E0,9.994272162E0
7.250518875E0,-3.031196594E-1,5.535488892E-1,9.967771912E0,9.987731213E0
7.260436875E0,-3.216810608E-1,5.572911072E-1,9.977052612E0,9.997781299E0
7.270353875E0,-3.314108276E-1,5.707630920E-1,9.968370667E0,9.990196064E0
7.280271875E0,-3.221301270E-1,5.682183838E-1,9.973909149E0,9.995274067E0
7.290189875E0,-2.818638611E-1,5.628295898E-1,9.962383118E0,9.982249334E0
7.300106875E0,-3.293151855E-1,5.704637146E-1,9.981992340E0,1.000370174E1
7.310024875E0,-3.421884155E-1,5.857319641E-1,9.993967438E0,1.001696361E1
7.319941875E0,-3.138972473E-1,5.782475281E-1,9.945468292E0,9.967208297E0
7.329859875E0,-2.944377136E-1,5.718109131E-1,9.970466309E0,9.991189103E0
7.339777875E0,-2.770738220E-1,5.653742981E-1,1.000519409E1,1.002498513E1
7.349694875E0,-2.788700867E-1,5.610333252E-1,1.001133133E1,1.003091630E1
7.359612875E0,-2.543211365E-1,5.667214966E-1,9.974058838E0,9.993382921E0
7.369530875E0,-2.865042114E-1,5.917195129E-1,9.963131561E0,9.984798804E0
7.379447875E0,-2.894979858E-1,5.939648438E-1,9.949958954E0,9.971874774E0
7.389365875E0,-2.359094238E-1,5.798941040E-1,9.988129578E0,1.000773016E1
7.399283875E0,-2.540217590E-1,5.915698242E-1,1.000025436E1,1.002095650E1
7.409200250E0,-2.418969727E-1,6.045927429E-1,9.992320862E0,1.001351700E1
7.419118250E0,-2.457888794E-1,5.858816528E-1,9.973609772E0,9.993826162E0
7.429036250E0,-2.427951050E-1,5.953120422E-1,9.969867554E0,9.990575806E0
7.438953250E0,-2.465373230E-1,6.221063232E-1,9.923164673E0,9.945702291E0
7.448871250E0,-2.924917603E-1,6.307882690E-1,9.972412262E0,9.996622009E0
7.458789250E0,-2.255809021E-1,6.107299805E-1,9.982291718E0,1.000350068E1
7.468707250E0,-2.251318359E-1,6.177653503E-1,9.975406036E0,9.997051764E0
7.478624250E0,-2.155517578E-1,6.210585022E-1,9.970615997E0,9.992264988E0
7.488542250E0,-2.312690735E-1,6.318360901E-1,9.957293701E0,9.980000004E0
7.498460250E0,-2.236349487E-1,6.450086975E-1,9.958491211E0,9.981863354E0
7.508377250E0,-2.194436646E-1,6.486012268E-1,9.936486969E0,9.960050821E0
7.518295250E0,-2.386038208E-1,6.541397095E-1,9.942923584E0,9.967274449E0
7.528213250E0,-2.285746765E-1,6.679110718E-1,9.966275024E0,9.991245640E0
7.538130250E0,-2.089654541E-1,6.623725891E-1,9.976304169E0,1.000045243E1
7.548048250E0,-1.914518738E-1,6.515950012E-1,9.987530823E0,1.001059448E1
7.557966250E0,-1.812730408E-1,6.554869080E-1,1.003498215E1,1.005800128E1
7.567883250E0,-1.877096558E-1,6.694079590E-1,1.001567230E1,1.003977259E1
7.577801250E0,-2.165995789E-1,6.930587769E-1,9.953102417E0,9.979553776E0
7.587719250E0,-1.887574768E-1,6.968009949E-1,9.928852844E0,9.955063024E0
7.597636250E0,-2.198927307E-1,7.200027466E-1,9.958940277E0,9.987354415E0
7.607554250E0,-2.466870117E-1,7.387138367E-1,1.000100281E1,1.003128156E1
7.617472250E0,-2.326162720E-1,7.418572998E-1,9.950108643E0,9.980437094E0
7.627389250E0,-2.210902405E-1,7.512876892E-1,9.917476501E0,9.948349323E0
7.637307250E0,-2.234852600E-1,7.629634094E-1,9.968071289E0,9.999725199E0
7.647312250E0,-2.472857666E-1,7.770341492E-1,9.957593079E0,9.990925495E0
7.657356250E0,-2.148033142E-1,7.744894409E-1,9.963281250E0,9.995646434E0
7.667399250E0,-2.062710571E-1,7.827223206E-1,9.975256348E0,1.000804382E1
7.677442250E0,-2.653981018E-1,7.964936829E-1,9.983938293E0,1.001917473E1
7.687486250E0,-2.770738220E-1,8.128097534E-1,1.001372635E1,1.005047984E1
7.697529250E0,-2.592608643E-1,8.210426331E-1,9.998158722E0,1.003516343E1
7.707573250E0,-2.344125366E-1,8.430468750E-1,9.980495453E0,1.001878070E1
7.717617250E0,-2.411485291E-1,8.505313110E-1,9.998158722E0,1.003716763E1
7.727661250E0,-2.633024597E-1,8.602610779E-1,1.002585114E1,1.006613472E1
7.737705250E0,-2.642005920E-1,8.825646973E-1,1.000788849E1,1.005020171E1
7.747749250E0,-2.772235107E-1,8.927435303E-1,1.001013382E1,1.005368703E1
7.757793250E0,-2.915936279E-1,9.177415466E-1,1.001986359E1,1.006602914E1
7.767836250E0,-2.694396973E-1,9.406439209E-1,1.002914429E1,1.007676257E1
7.777880250E0,-2.421963501E-1,9.469308472E-1,9.996362457E0,1.004403303E1
7.787924250E0,-2.877017212E-1,9.801617432E-1,1.001701950E1,1.006897060E1
7.797967250E0,-3.183879089E-1,1.016236725E0,1.002195923E1,1.007838155E1
7.808011250E0,-3.249742126E-1,1.053808594E0,1.000205063E1,1.006266056E1
7.818055250E0,-3.451821899E-1,1.064586182E0,1.008602600E1,1.014792663E1
7.828099250E0,-4.170327759E-1,1.090482330E0,1.023272095E1,1.029910899E1
7.838050250E0,-2.582130432E-1,1.107995911E0,9.918374634E0,9.983410454E0
7.847970250E0,-1.676513672E-1,1.119671631E0,9.854906616E0,9.919725599E0
7.857888250E0,-2.317181396E-1,1.145717468E0,1.002001328E1,1.008796450E1
7.867806250E0,-2.466870117E-1,1.226399689E0,9.810000000E0,9.889439351E0
7.877723250E0,-1.972897339E-1,1.237626343E0,9.827214203E0,9.906804792E0
7.887641250E0,-5.912704468E-2,1.285975800E0,9.422605591E0,9.510138058E0
7.897559250E0,2.095642090E-2,1.322200470E0,9.143885193E0,9.239009128E0
7.907476250E0,-2.439926147E-2,1.277144165E0,9.598938904E0,9.683559295E0
7.917394250E0,-1.507365417E-1,1.312171326E0,9.788893890E0,9.877598832E0
7.927312250E0,-2.406994629E-1,1.338815918E0,9.880952454E0,9.974145862E0
7.937229250E0,-1.875599670E-1,1.315464478E0,9.953850861E0,1.004214979E1
7.947147250E0,-1.935475159E-1,1.312919769E0,9.971364441E0,1.005929062E1
7.957065250E0,-1.246907043E-1,1.316362610E0,9.914482727E0,1.000226605E1
7.966983250E0,-1.957928467E-1,1.321152649E0,9.940678253E0,1.002999817E1
7.976900250E0,-2.272274780E-1,1.334474945E0,1.005040009E1,1.014115366E1
7.986818250E0,-2.085163879E-1,1.317410431E0,1.005204666E1,1.014015244E1
7.996736250E0,-1.532812500E-1,1.348545685E0,9.922416229E0,1.001480976E1
8.006653250E0,-2.025288391E-1,1.355581055E0,9.983938293E0,1.007758115E1
8.016571250E0,-2.728825378E-1,1.395547943E0,1.002450394E1,1.012485546E1
8.026489250E0,-2.853067017E-1,1.405128021E0,1.004291565E1,1.014474935E1
8.036406250E0,-1.474433899E-1,1.393751678E0,1.003049149E1,1.012793378E1
8.046324250E0,-1.504371643E-1,1.433718567E0,9.844578094E0,9.949567736E0
8.056242250E0,-1.871109009E-1,1.452429657E0,9.892628174E0,1.000043272E1
8.066160250E0,-1.686991882E-1,1.445094910E0,9.938881989E0,1.004480631E1
8.076077250E0,-4.361929321E-1,1.550475769E0,9.755064240E0,9.887139005E0
8.085995250E0,-2.005828857E-1,1.525627441E0,9.907746735E0,1.002652572E1
8.095913250E0,-1.676513672E-2,1.500030670E0,9.838590546E0,9.952298077E0
8.105830250E0,-8.666976929E-2,1.553319855E0,9.405241699E0,9.533041783E0
8.115748250E0,9.355545044E-2,1.518592072E0,9.402996368E0,9.525293445E0
8.125666250E0,8.128097534E-2,1.513951721E0,9.761351166E0,9.878392227E0
8.135583250E0,-8.532257080E-2,1.538350983E0,9.745633850E0,9.866670301E0
8.145501250E0,-1.131646729E-1,1.546733551E0,9.829908600E0,9.951497073E0
8.155419250E0,-7.933502197E-2,1.543590088E0,9.934541016E0,1.005405737E1
8.165337250E0,-1.463955688E-1,1.554068298E0,9.973160706E0,1.009457747E1
8.175254250E0,-1.323248291E-1,1.569785614E0,1.000324814E1,1.012653495E1
8.185172250E0,-1.755848694E-1,1.592538300E0,1.002106110E1,1.014833355E1
8.195090250E0,-3.296145630E-1,1.595681763E0,1.023152344E1,1.036044970E1
8.205007250E0,-1.023870850E-1,1.553319855E0,1.000564316E1,1.012601504E1
8.214925250E0,2.844085693E-1,1.520088959E0,9.722282410E0,9.844507805E0
8.224843250E0,2.112107849E-1,1.556014252E0,9.757908325E0,9.883449055E0
8.234761250E0,-6.571334839E-2,1.609004059E0,9.955647125E0,1.008504447E1
8.244678250E0,-1.210981750E-1,1.642833710E0,9.937834167E0,1.007343612E1
8.254596250E0,-3.041674805E-1,1.698218536E0,1.004231689E1,1.018943535E1
8.264514250E0,-4.269122314E-1,1.706152039E0,1.042537033E1,1.057267967E1
8.274431250E0,-1.796264648E-3,1.638193359E0,1.022044647E1,1.035090367E1
8.284349250E0,2.953358459E-1,1.613494720E0,9.726473694E0,9.863816654E0
8.294267250E0,1.622625732E-1,1.642983398E0,9.829459534E0,9.967145946E0
8.304185250E0,1.049317932E-1,1.677112427E0,9.936786346E0,1.007786881E1
8.314102250E0,-1.269360352E-1,1.763632507E0,1.002674927E1,1.018146420E1
8.324020250E0,-3.854484558E-1,1.808239746E0,1.065948349E1,1.081863622E1
8.333938250E0,-1.221459961E-1,1.794618073E0,1.068747528E1,1.083779044E1
8.343855250E0,1.121168518E-1,1.768123169E0,1.029514114E1,1.044647122E1
8.353773250E0,8.681945801E-2,1.814227295E0,1.051413574E1,1.066986451E1
8.363691250E0,2.020797729E-2,1.823208618E0,1.088985443E1,1.104144137E1
8.373609250E0,1.793270874E-1,1.838925934E0,1.064002396E1,1.079925537E1
8.383526250E0,3.276686096E-1,1.875150604E0,1.013213013E1,1.030939462E1
8.393444250E0,3.722758484E-1,1.955234070E0,9.794881439E0,9.995060379E0
8.403362250E0,3.694317627E-1,2.054028625E0,9.619895325E0,9.843673069E0
8.413279375E0,3.851490784E-1,2.096240845E0,9.508227539E0,9.744175513E0
8.423197375E0,4.613406372E-1,2.156415710E0,9.529183960E0,9.781017884E0
8.433115375E0,4.334985352E-1,2.227817230E0,9.576186218E0,9.841464986E0
8.443033375E0,3.580554199E-1,2.301164703E0,9.503287811E0,9.784479644E0
8.452950375E0,3.451821899E-1,2.360740814E0,9.498797150E0,9.793844762E0
8.462868375E0,3.061134338E-1,2.414479065E0,9.627679138E0,9.930539773E0
8.472786375E0,2.186952209E-1,2.484234009E0,9.704918518E0,1.002021405E1
8.482704375E0,1.363664246E-1,2.508633270E0,9.751771088E0,1.007019742E1
8.492621375E0,1.122665405E-1,2.612966309E0,9.807155914E0,1.014990167E1
8.502539375E0,1.029858398E-1,2.665207672E0,9.637408905E0,9.999679416E0
8.512457375E0,1.016386414E-1,2.728526001E0,9.391919403E0,9.780763499E0
8.522374375E0,1.089733887E-1,2.816093903E0,9.324409790E0,9.740989580E0
8.532292375E0,1.207987976E-1,2.916235657E0,9.317374420E0,9.763835765E0
8.542210375E0,2.948867798E-2,2.854863281E0,9.272018738E0,9.701620762E0
8.552128375E0,-4.191284180E-2,2.940036163E0,9.307345276E0,9.760750248E0
8.562045375E0,-1.425036621E-1,3.029250641E0,9.402846680E0,9.879787064E0
8.571963375E0,-2.468367004E-1,3.081641693E0,9.469308472E0,9.961187018E0
8.581881375E0,-3.067121887E-1,3.152145081E0,9.423803101E0,9.941738070E0
8.591799375E0,-3.201841736E-1,3.278931427E0,9.498048706E0,1.005320041E1
8.601716375E0,-3.935316467E-1,3.249143372E0,9.475296021E0,1.002462141E1
8.611634375E0,-4.460723877E-1,3.323089600E0,9.502239990E0,1.007643141E1
8.621552375E0,-4.403842163E-1,3.358266449E0,9.532327423E0,1.011618297E1
8.631470375E0,-4.532574463E-1,3.370540924E0,9.469607849E0,1.006178221E1
8.641387375E0,-4.439767456E-1,3.486100616E0,9.432185669E0,1.006559185E1
8.651305375E0,-4.132905579E-1,3.507655792E0,9.455237732E0,1.009336311E1
8.661223375E0,-3.941304016E-1,3.536695404E0,9.459728394E0,1.010692903E1
8.671140375E0,-4.700225830E-1,3.628604279E0,9.430539093E0,1.011547121E1
8.681058375E0,-5.113366699E-1,3.637136536E0,9.310638428E0,1.000890680E1
8.690976375E0,-4.556524658E-1,3.670816498E0,9.268426208E0,9.979290421E0
8.700894375E0,-4.275109863E-1,3.740870819E0,9.182055817E0,9.924063137E0
8.710811375E0,-4.432283020E-1,3.791615295E0,9.129814453E0,9.895772321E0
8.720729375E0,-4.676275635E-1,3.832630005E0,9.145082703E0,9.926744982E0
8.730647375E0,-4.447251892E-1,3.893104248E0,9.176517334E0,9.978101601E0
8.740565375E0,-4.755610657E-1,3.944447479E0,9.195228424E0,1.001683832E1
8.750482375E0,-5.316943359E-1,3.967499542E0,9.234297180E0,1.006459119E1
8.760400375E0,-5.492079163E-1,4.023183746E0,9.301956482E0,1.014958281E1
8.770318375E0,-5.162763977E-1,4.073030090E0,9.363628235E0,1.022416985E1
8.780236375E0,-5.206173706E-1,4.146527252E0,9.395960999E0,1.028342422E1
8.790153375E0,-5.451663208E-1,4.177512817E0,9.357191620E0,1.026186409E1
8.800071375E0,-5.569917297E-1,4.222569122E0,9.333091736E0,1.025899270E1
8.809989375E0,-5.287005615E-1,4.289180603E0,9.298663330E0,1.025386436E1
8.819907375E0,-5.149291992E-1,4.328698425E0,9.345216522E0,1.031192775E1
8.829824375E0,-4.703219604E-1,4.353546753E0,9.385183411E0,1.035645884E1
8.839742375E0,-4.089495850E-1,4.401297455E0,9.297016754E0,1.029432754E1
8.849660375E0,-3.508703613E-1,4.455484772E0,9.163045349E0,1.019489356E1
8.859578375E0,-3.209326172E-1,4.490960999E0,9.039402466E0,1.009863978E1
8.869495375E0,-2.915936279E-1,4.546495514E0,8.893306274E0,9.992324294E0
8.879413375E0,-2.414479065E-1,4.602179718E0,8.746461639E0,9.886300949E0
8.889331375E0,-1.969903564E-1,4.699776764E0,8.678652649E0,9.871459802E0
8.899249375E0,-2.243833923E-1,4.790787506E0,8.626261597E0,9.869872439E0
8.909166375E0,-1.907034302E-1,4.847968597E0,8.607849884E0,9.881004349E0
8.919084375E0,-1.438508606E-1,4.913382568E0,8.562494202E0,9.873111378E0
8.929002375E0,-1.260379028E-1,4.967420197E0,8.516689453E0,9.860281345E0
8.938920375E0,-1.347198486E-1,5.028942261E0,8.451275482E0,9.835266492E0
8.948837375E0,-1.508862305E-1,5.063819733E0,8.455616455E0,9.857103356E0
8.958755375E0,-1.835183716E-1,5.229525146E0,8.475674744E0,9.960857122E0
8.968673375E0,-2.396516418E-1,5.302124176E0,8.496331787E0,1.001786442E1
8.978591375E0,-3.026705933E-1,5.375471649E0,8.478518829E0,1.004353456E1
8.988508375E0,-3.406915283E-1,5.461842041E0,8.490194550E0,1.010104909E1
8.998426375E0,-3.820056152E-1,5.529800720E0,8.509055328E0,1.015522756E1
9.008344375E0,-3.978726196E-1,5.608536987E0,8.492589569E0,1.018518863E1
9.018262375E0,-3.821553040E-1,5.625302124E0,8.386909332E0,1.010595442E1
9.028179375E0,-3.454815674E-1,5.744753723E0,8.297994232E0,1.009842865E1
9.038097375E0,-2.478845215E-1,5.800288239E0,8.264314270E0,1.009968716E1
9.048015375E0,-2.128573608E-1,5.837710419E0,8.184380493E0,1.005526008E1
9.057933375E0,-1.621128845E-1,5.842650146E0,8.119116211E0,1.000414361E1
9.067850375E0,-2.353106689E-1,5.868845673E0,8.040080566E0,9.956988307E0
9.077768375E0,-3.421884155E-1,5.960604858E0,7.974666595E0,9.961988280E0
9.087686375E0,-3.749702454E-1,6.104904785E0,8.004754028E0,1.007405341E1
9.097604375E0,-4.029620361E-1,6.244414673E0,8.036637726E0,1.018541305E1
9.107521375E0,-4.764591980E-1,6.331533508E0,8.012388153E0,1.022319392E1
9.117439375E0,-5.224136353E-1,6.373895416E0,7.929161224E0,1.018680796E1
9.127357375E0,-5.272036743E-1,6.409820709E0,7.784262543E0,1.009744961E1
9.137275375E0,-4.589456177E-1,6.442901917E0,7.710765381E0,1.005870364E1
9.147193375E0,-4.614903259E-1,6.493646393E0,7.638465729E0,1.003626302E1
9.157110375E0,-4.793032837E-1,6.509812775E0,7.535180511E0,9.969269750E0
9.167028375E0,-4.647834778E-1,6.533313904E0,7.454947357E0,9.923530337E0
9.176946375E0,-4.438270569E-1,6.588848419E0,7.414082336E0,9.928671756E0
9.186864375E0,-4.540058899E-1,6.725663910E0,7.413782959E0,1.002022226E1
9.196781375E0,-4.855902100E-1,6.908882904E0,7.362140350E0,1.010789649E1
9.206699375E0,-5.004093933E-1,7.053033142E0,7.332801361E0,1.018654318E1
9.216617375E0,-5.369334412E-1,7.206913147E0,7.303612061E0,1.027475760E1
9.226535375E0,-5.771997070E-1,7.323221283E0,7.261399841E0,1.032911696E1
9.236452375E0,-5.637277222E-1,7.351811829E0,7.166197815E0,1.028208720E1
9.246370375E0,-5.625302124E-1,7.332202606E0,7.091353455E0,1.021591548E1
9.256288375E0,-5.884263611E-1,7.302564240E0,7.034172363E0,1.015643987E1
9.266206375E0,-6.020480347E-1,7.280559998E0,6.911128235E0,1.005647598E1
9.276124375E0,-5.971083069E-1,7.285799103E0,6.730603638E0,9.936822038E0
9.286041375E0,-5.677693176E-1,7.346273346E0,6.636449432E0,9.916277282E0
9.295959375E0,-5.358856201E-1,7.428602142E0,6.561754761E0,9.926123550E0
9.305877375E0,-5.304968262E-1,7.485184479E0,6.465355225E0,9.905060916E0
9.315795375E0,-5.177732849E-1,7.513176270E0,6.396498413E0,9.880845044E0
9.325712375E0,-4.694238281E-1,7.582182770E0,6.338718567E0,9.893897481E0
9.335630375E0,-4.391867065E-1,7.615413666E0,6.196514282E0,9.827726060E0
9.345548375E0,-4.257147217E-1,7.676636353E0,6.102509766E0,9.815936234E0
9.355466375E0,-4.067042542E-1,7.698790283E0,6.037395172E0,9.792186714E0
9.365383375E0,-3.917353821E-1,7.708669739E0,5.935756531E0,9.737055579E0
9.375301375E0,-4.025129700E-1,7.837102661E0,5.851182404E0,9.788694005E0
9.385219375E0,-3.806584167E-1,7.970774689E0,5.795947266E0,9.862613988E0
9.395137375E0,-3.234773254E-1,8.007747803E0,5.661227417E0,9.812143411E0
9.405055375E0,-2.353106689E-1,8.028704224E0,5.586832123E0,9.784076645E0
9.414972375E0,-1.999841309E-1,8.030500488E0,5.519322510E0,9.746376389E0
9.424890375E0,-1.874102783E-1,8.008346558E0,5.405858459E0,9.663955861E0
9.434808375E0,-1.820214844E-1,8.039032745E0,5.266947327E0,9.612487370E0
9.444726375E0,-1.812730408E-1,8.051905975E0,5.102289734E0,9.534118222E0
9.454643375E0,-1.899549866E-1,8.105943604E0,4.989274750E0,9.520255623E0
9.464561375E0,-1.523831177E-1,8.180039520E0,4.842130737E0,9.506970982E0
9.474479375E0,-1.347198486E-1,8.285570068E0,4.664150848E0,9.509107420E0
9.484397375E0,-4.924758911E-2,8.408165131E0,4.560117188E0,9.565267113E0
9.494315375E0,-2.724334717E-2,8.484207001E0,4.436923370E0,9.574382467E0
9.504232375E0,-7.244934082E-2,8.505163422E0,4.283492432E0,9.523201203E0
9.514150375E0,-1.146615601E-1,8.529412994E0,4.252207489E0,9.531280178E0
9.524068375E0,-1.371148682E-1,8.546028442E0,4.249213715E0,9.545114971E0
9.533986375E0,-1.625619507E-1,8.579858093E0,4.095184021E0,9.508465883E0
9.543904375E0,-2.782713318E-1,8.702153778E0,3.935915222E0,9.554912032E0
9.553821375E0,-3.155438232E-1,8.775800629E0,3.792663116E0,9.565486819E0
9.563739375E0,-3.264710999E-1,8.908574524E0,3.625460815E0,9.623577794E0
9.573657375E0,-3.101550293E-1,9.022188263E0,3.574566650E0,9.709459508E0
9.583575375E0,-3.314108276E-1,9.046587524E0,3.460354156E0,9.691472017E0
9.593492375E0,-3.664379883E-1,9.041049042E0,3.333867188E0,9.643107124E0
9.603410375E0,-4.023632813E-1,9.071136475E0,3.258274384E0,9.646956261E0
9.613328375E0,-4.448748779E-1,9.117989044E0,3.184028778E0,9.668178584E0
